Order_id,Date,Product,Category,Units_Sold,Price,Revenue,Discount,Units_Returned,Location,Platform,Return_flag,Return_Flag,Category_encoded,Platform_encoded,Location_encoded,Return_Prob
3191,18-09-2023,Fish Oil,Omega,152,24.13,3667.76,0.05,0,UK,iHerb,0,0,5,2,1,0.7795728609118324
3192,18-09-2023,Multivitamin,Vitamin,153,26.31,4025.43,0.15,0,USA,iHerb,0,0,9,2,2,0.7903490786147505
3193,18-09-2023,Pre-Workout,Performance,131,28.4,3720.4,0.17,2,USA,Walmart,1,1,6,1,2,0.7853434395862288
3194,18-09-2023,BCAA,Amino Acid,165,34.31,5661.15,0.18,3,USA,Walmart,1,1,0,1,2,0.7791281606673357
3195,18-09-2023,Creatine,Performance,161,19.63,3160.43,0.15,2,Canada,iHerb,1,1,6,2,0,0.7705869272683306
3196,18-09-2023,Zinc,Mineral,143,45.84,6555.12,0.07,0,UK,Amazon,0,0,4,0,1,0.7658825960401588
3197,18-09-2023,Collagen Peptides,Protein,135,39.63,5350.05,0.09,0,USA,iHerb,0,0,7,2,2,0.784786537836588
3198,18-09-2023,Magnesium,Mineral,131,42.99,5631.69,0.02,1,UK,iHerb,1,1,4,2,1,0.7720347252519741
3199,18-09-2023,Ashwagandha,Herbal,133,18.61,2475.13,0.02,2,Canada,Walmart,1,1,2,1,0,0.7673832021406808
3200,18-09-2023,Melatonin,Sleep Aid,149,14.94,2226.06,0.04,1,USA,Walmart,1,1,8,1,2,0.7928100621734926
3201,18-09-2023,Biotin,Vitamin,160,30.42,4867.2,0.08,0,USA,iHerb,0,0,9,2,2,0.7895469565547398
3202,18-09-2023,Green Tea Extract,Fat Burner,175,49.39,8643.25,0.16,2,USA,iHerb,1,1,1,2,2,0.7764833853352558
3203,18-09-2023,Iron Supplement,Mineral,130,17.77,2310.1,0.1,2,USA,Amazon,1,1,4,0,2,0.7865362702740735
3204,18-09-2023,Electrolyte Powder,Hydration,161,43.58,7016.38,0.04,1,Canada,Walmart,1,1,3,1,0,0.7579630330222112
3205,25-09-2023,Whey Protein,Protein,178,14.38,2559.64,0.12,3,UK,Walmart,1,1,7,1,1,0.7816501628902672
3206,25-09-2023,Vitamin C,Vitamin,152,58.71,8923.92,0.21,0,Canada,Amazon,0,0,9,0,0,0.7518558214517018
3207,25-09-2023,Fish Oil,Omega,171,28.59,4888.89,0.12,3,USA,Amazon,1,1,5,0,2,0.7829788225634134
3208,25-09-2023,Multivitamin,Vitamin,156,57.88,9029.28,0.04,2,Canada,Amazon,1,1,9,0,0,0.7540762021857658
3209,25-09-2023,Pre-Workout,Performance,155,18.54,2873.7,0.22,1,USA,iHerb,1,1,6,2,2,0.7905766819796208
3210,25-09-2023,BCAA,Amino Acid,156,46.37,7233.72,0.12,1,UK,Walmart,1,1,0,1,1,0.7646734694486994
3211,25-09-2023,Creatine,Performance,145,33.4,4843.0,0.05,3,UK,Amazon,1,1,6,0,1,0.772290575218813
3212,25-09-2023,Zinc,Mineral,162,59.95,9711.9,0.17,0,UK,iHerb,0,0,4,2,1,0.7638248774680484
3213,25-09-2023,Collagen Peptides,Protein,140,48.99,6858.6,0.06,1,USA,iHerb,1,1,7,2,2,0.7816091989677008
3214,25-09-2023,Magnesium,Mineral,143,18.59,2658.37,0.03,2,USA,iHerb,1,1,4,2,2,0.7911638576201636
3215,25-09-2023,Ashwagandha,Herbal,161,28.19,4538.59,0.11,1,Canada,Amazon,1,1,2,0,0,0.7603410470366267
3216,25-09-2023,Melatonin,Sleep Aid,139,37.2,5170.8,0.15,1,Canada,Amazon,1,1,8,0,0,0.7604936722589657
3217,25-09-2023,Biotin,Vitamin,162,35.26,5712.12,0.21,2,USA,Walmart,1,1,9,1,2,0.7843422289786761
3218,25-09-2023,Green Tea Extract,Fat Burner,141,54.45,7677.45,0.19,3,UK,Amazon,1,1,1,0,1,0.7590963868450945
3219,25-09-2023,Iron Supplement,Mineral,126,17.23,2170.98,0.13,0,UK,Amazon,0,0,4,0,1,0.7763099579435718
3220,25-09-2023,Electrolyte Powder,Hydration,134,41.51,5562.34,0.09,0,Canada,Walmart,0,0,3,1,0,0.7582485604652837
3221,02-10-2023,Whey Protein,Protein,143,57.08,8162.44,0.08,1,UK,Walmart,1,1,7,1,1,0.7656979709457251
3222,02-10-2023,Vitamin C,Vitamin,164,45.51,7463.64,0.16,4,Canada,iHerb,1,1,9,2,0,0.7623906544764584
3223,02-10-2023,Fish Oil,Omega,163,43.12,7028.56,0.16,0,Canada,iHerb,0,0,5,2,0,0.7605623087835924
3224,02-10-2023,Multivitamin,Vitamin,151,48.1,7263.1,0.13,0,USA,Amazon,0,0,9,0,2,0.778179550832047
3225,02-10-2023,Pre-Workout,Performance,159,18.26,2903.34,0.24,1,Canada,Walmart,1,1,6,1,0,0.7679131766159895
3226,02-10-2023,BCAA,Amino Acid,148,40.16,5943.68,0.09,1,UK,Walmart,1,1,0,1,1,0.7674308061442346
3227,02-10-2023,Creatine,Performance,163,49.9,8133.7,0.14,5,Canada,Walmart,1,1,6,1,0,0.756433776518916
3228,02-10-2023,Zinc,Mineral,153,12.53,1917.09,0.22,3,UK,iHerb,1,1,4,2,1,0.7815357422352818
3229,02-10-2023,Collagen Peptides,Protein,144,34.48,4965.12,0.24,4,Canada,Amazon,1,1,7,0,0,0.7599056530869844
3230,02-10-2023,Magnesium,Mineral,170,51.55,8763.5,0.18,4,UK,Amazon,1,1,4,0,1,0.7624490300692133
3231,02-10-2023,Ashwagandha,Herbal,152,39.87,6060.24,0.17,1,USA,Walmart,1,1,2,1,2,0.778450957613989
3232,02-10-2023,Melatonin,Sleep Aid,146,28.71,4191.66,0.09,0,USA,Walmart,0,0,8,1,2,0.7873148200934482
3233,02-10-2023,Biotin,Vitamin,175,10.06,1760.5,0.19,2,UK,iHerb,1,1,9,2,1,0.7859963539452275
3234,02-10-2023,Green Tea Extract,Fat Burner,154,48.9,7530.6,0.11,0,USA,Amazon,0,0,1,0,2,0.7727538233692138
3235,02-10-2023,Iron Supplement,Mineral,158,26.45,4179.1,0.11,0,USA,Amazon,0,0,4,0,2,0.7832262545093017
3236,02-10-2023,Electrolyte Powder,Hydration,148,37.95,5616.6,0.17,0,UK,iHerb,0,0,3,2,1,0.7717325080506715
3237,09-10-2023,Whey Protein,Protein,166,21.27,3530.82,0.17,1,Canada,iHerb,1,1,7,2,0,0.7704177025100731
3238,09-10-2023,Vitamin C,Vitamin,150,50.29,7543.5,0.15,0,Canada,Walmart,0,0,9,1,0,0.7582762287166142
3239,09-10-2023,Fish Oil,Omega,145,38.42,5570.9,0.03,1,UK,Amazon,1,1,5,0,1,0.7698850251637536
3240,09-10-2023,Multivitamin,Vitamin,140,52.17,7303.8,0.11,1,Canada,Amazon,1,1,9,0,0,0.7556191855041811
3241,09-10-2023,Pre-Workout,Performance,169,38.31,6474.39,0.07,2,Canada,Walmart,1,1,6,1,0,0.7618365833492174
3242,09-10-2023,BCAA,Amino Acid,153,59.53,9108.09,0.22,2,Canada,Amazon,1,1,0,0,0,0.7449234103759765
3243,09-10-2023,Creatine,Performance,151,19.24,2905.24,0.08,2,UK,iHerb,1,1,6,2,1,0.7817557308157957
3244,09-10-2023,Zinc,Mineral,148,17.4,2575.2,0.13,2,UK,Walmart,1,1,4,1,1,0.7784444607785109
3245,09-10-2023,Collagen Peptides,Protein,151,59.48,8981.48,0.03,0,Canada,Walmart,0,0,7,1,0,0.7544741656577993
3246,09-10-2023,Magnesium,Mineral,134,28.63,3836.42,0.18,1,Canada,Amazon,1,1,4,0,0,0.7607999154209649
3247,09-10-2023,Ashwagandha,Herbal,155,37.41,5798.55,0.13,0,UK,Amazon,0,0,2,0,1,0.7671782618372817
3248,09-10-2023,Melatonin,Sleep Aid,147,33.1,4865.7,0.23,3,USA,iHerb,1,1,8,2,2,0.7864357972294006
3249,09-10-2023,Biotin,Vitamin,163,45.86,7475.18,0.1,1,USA,Amazon,1,1,9,0,2,0.779332438937602
3250,09-10-2023,Green Tea Extract,Fat Burner,144,26.59,3828.96,0.12,4,Canada,Amazon,1,1,1,0,0,0.7601740236814436
3251,09-10-2023,Iron Supplement,Mineral,143,21.44,3065.92,0.05,1,Canada,iHerb,1,1,4,2,0,0.7695845288760369
3252,09-10-2023,Electrolyte Powder,Hydration,156,21.05,3283.8,0.11,1,UK,iHerb,1,1,3,2,1,0.7788026488010007
3253,16-10-2023,Whey Protein,Protein,158,18.02,2847.16,0.22,1,Canada,Amazon,1,1,7,0,0,0.7666337791556119
3254,16-10-2023,Vitamin C,Vitamin,159,58.16,9247.44,0.12,2,USA,iHerb,1,1,9,2,2,0.778865134354767
3255,16-10-2023,Fish Oil,Omega,144,33.17,4776.48,0.11,3,Canada,Amazon,1,1,5,0,0,0.7604447424325055
3256,16-10-2023,Multivitamin,Vitamin,165,34.51,5694.15,0.09,6,UK,Amazon,1,1,9,0,1,0.7734602622163559
3257,16-10-2023,Pre-Workout,Performance,132,44.08,5818.56,0.23,2,UK,iHerb,1,1,6,2,1,0.7707584799886036
3258,16-10-2023,BCAA,Amino Acid,155,28.69,4446.95,0.03,3,USA,Amazon,1,1,0,0,2,0.7805926604976009
3259,16-10-2023,Creatine,Performance,159,42.61,6774.99,0.13,0,UK,Amazon,0,0,6,0,1,0.7678763577973671
3260,16-10-2023,Zinc,Mineral,144,46.25,6660.0,0.04,2,UK,Amazon,1,1,4,0,1,0.7660417594466361
3261,16-10-2023,Collagen Peptides,Protein,157,16.76,2631.32,0.08,1,UK,iHerb,1,1,7,2,1,0.783330865387984
3262,16-10-2023,Magnesium,Mineral,157,51.45,8077.65,0.19,0,UK,Walmart,0,0,4,1,1,0.7646749915645595
3263,16-10-2023,Ashwagandha,Herbal,158,47.41,7490.78,0.05,0,UK,iHerb,0,0,2,2,1,0.7686529174614213
3264,16-10-2023,Melatonin,Sleep Aid,140,49.68,6955.2,0.18,3,USA,Walmart,1,1,8,1,2,0.7786012295940725
3265,16-10-2023,Biotin,Vitamin,125,44.96,5620.0,0.07,1,USA,Walmart,1,1,9,1,2,0.7821505963856875
3266,16-10-2023,Green Tea Extract,Fat Burner,152,42.13,6403.76,0.08,2,USA,iHerb,1,1,1,2,2,0.7800488290590517
3267,16-10-2023,Iron Supplement,Mineral,164,56.54,9272.56,0.13,4,UK,Amazon,1,1,4,0,1,0.7610057893171983
3268,16-10-2023,Electrolyte Powder,Hydration,139,30.19,4196.41,0.19,2,USA,Amazon,1,1,3,0,2,0.7803641433634785
3269,23-10-2023,Whey Protein,Protein,150,28.86,4329.0,0.05,2,Canada,Walmart,1,1,7,1,0,0.7664702014473013
3270,23-10-2023,Vitamin C,Vitamin,154,34.33,5286.82,0.24,2,Canada,iHerb,1,1,9,2,0,0.7659448348162958
3271,23-10-2023,Fish Oil,Omega,132,58.78,7758.96,0.18,3,Canada,Walmart,1,1,5,1,0,0.7516763261759287
3272,23-10-2023,Multivitamin,Vitamin,143,45.7,6535.1,0.07,1,UK,Walmart,1,1,9,1,1,0.7715958881390035
3273,23-10-2023,Pre-Workout,Performance,154,51.36,7909.44,0.21,3,USA,Walmart,1,1,6,1,2,0.7763321556360211
3274,23-10-2023,BCAA,Amino Acid,162,29.07,4709.34,0.21,1,UK,iHerb,1,1,0,2,1,0.7727158996637957
3275,23-10-2023,Creatine,Performance,140,17.09,2392.6,0.17,1,USA,Walmart,1,1,6,1,2,0.7894894436441242
3276,23-10-2023,Zinc,Mineral,161,41.19,6631.59,0.21,2,USA,iHerb,1,1,4,2,2,0.7810415815501163
3277,23-10-2023,Collagen Peptides,Protein,153,19.58,2995.74,0.24,1,UK,Walmart,1,1,7,1,1,0.7784709018353368
3278,23-10-2023,Magnesium,Mineral,151,37.01,5588.51,0.15,6,Canada,Amazon,1,1,4,0,0,0.7577720884226822
3279,23-10-2023,Ashwagandha,Herbal,148,20.82,3081.36,0.13,4,UK,Walmart,1,1,2,1,1,0.7758222763496995
3280,23-10-2023,Melatonin,Sleep Aid,177,49.89,8830.53,0.04,2,UK,Walmart,1,1,8,1,1,0.7696133090712013
3281,23-10-2023,Biotin,Vitamin,154,15.66,2411.64,0.03,2,UK,iHerb,1,1,9,2,1,0.785535127246059
3282,23-10-2023,Green Tea Extract,Fat Burner,135,27.85,3759.75,0.14,2,UK,Walmart,1,1,1,1,1,0.7723569980542417
3283,23-10-2023,Iron Supplement,Mineral,157,33.22,5215.54,0.1,3,Canada,iHerb,1,1,4,2,0,0.7644425858584933
3284,23-10-2023,Electrolyte Powder,Hydration,144,47.17,6792.48,0.09,3,Canada,Amazon,1,1,3,0,0,0.7536174802247365
3285,30-10-2023,Whey Protein,Protein,144,12.26,1765.44,0.1,1,UK,Amazon,1,1,7,0,1,0.7804748869228324
3286,30-10-2023,Vitamin C,Vitamin,149,44.98,6702.02,0.24,2,USA,Walmart,1,1,9,1,2,0.7804139185917766
3287,30-10-2023,Fish Oil,Omega,128,36.77,4706.56,0.0,0,Canada,iHerb,0,0,5,2,0,0.7648031084644467
3288,30-10-2023,Multivitamin,Vitamin,171,49.94,8539.74,0.25,3,Canada,iHerb,1,1,9,2,0,0.7596519276394833
3289,30-10-2023,Pre-Workout,Performance,112,20.94,2345.28,0.13,2,Canada,iHerb,1,1,6,2,0,0.7702900829790945
3290,30-10-2023,BCAA,Amino Acid,165,56.41,9307.65,0.13,3,Canada,Walmart,1,1,0,1,0,0.74962509571186
3291,30-10-2023,Creatine,Performance,148,55.82,8261.36,0.1,1,UK,iHerb,1,1,6,2,1,0.7675675234027033
3292,30-10-2023,Zinc,Mineral,144,59.75,8604.0,0.01,3,UK,Walmart,1,1,4,1,1,0.7633295079040848
3293,30-10-2023,Collagen Peptides,Protein,136,12.53,1704.08,0.14,1,Canada,iHerb,1,1,7,2,0,0.774098077216933
3294,30-10-2023,Magnesium,Mineral,134,20.87,2796.58,0.06,1,UK,iHerb,1,1,4,2,1,0.7800397407818944
3295,30-10-2023,Ashwagandha,Herbal,153,10.88,1664.64,0.06,1,USA,Amazon,1,1,2,0,2,0.7881803619083729
3296,30-10-2023,Melatonin,Sleep Aid,144,49.39,7112.16,0.16,1,UK,Amazon,1,1,8,0,1,0.7662712236624312
3297,30-10-2023,Biotin,Vitamin,157,39.74,6239.18,0.2,2,Canada,Amazon,1,1,9,0,0,0.7596340379155665
3298,30-10-2023,Green Tea Extract,Fat Burner,152,47.29,7188.08,0.05,2,Canada,Walmart,1,1,1,1,0,0.7549471346437971
3299,30-10-2023,Iron Supplement,Mineral,162,33.65,5451.3,0.05,0,Canada,iHerb,0,0,4,2,0,0.7648087566581266
3300,30-10-2023,Electrolyte Powder,Hydration,159,42.54,6763.86,0.04,4,USA,iHerb,1,1,3,2,2,0.7816118543118532
3301,06-11-2023,Whey Protein,Protein,153,46.82,7163.46,0.24,0,USA,Amazon,0,0,7,0,2,0.7762063818774908
3302,06-11-2023,Vitamin C,Vitamin,153,54.5,8338.5,0.22,4,Canada,Walmart,1,1,9,1,0,0.7558140596428938
3303,06-11-2023,Fish Oil,Omega,150,31.36,4704.0,0.11,1,Canada,Amazon,1,1,5,0,0,0.7611660944836367
3304,06-11-2023,Multivitamin,Vitamin,141,50.78,7159.98,0.16,4,UK,Walmart,1,1,9,1,1,0.7686780861745935
3305,06-11-2023,Pre-Workout,Performance,141,34.62,4881.42,0.02,1,Canada,Walmart,1,1,6,1,0,0.7638370404718126
3306,06-11-2023,BCAA,Amino Acid,134,15.31,2051.54,0.24,1,Canada,iHerb,1,1,0,2,0,0.7672380894032341
3307,06-11-2023,Creatine,Performance,148,43.87,6492.76,0.15,2,Canada,Amazon,1,1,6,0,0,0.756416146053994
3308,06-11-2023,Zinc,Mineral,163,42.13,6867.19,0.22,2,Canada,iHerb,1,1,4,2,0,0.759608853920791
3309,06-11-2023,Collagen Peptides,Protein,142,37.07,5263.94,0.23,0,Canada,Walmart,0,0,7,1,0,0.7612948480874807
3310,06-11-2023,Magnesium,Mineral,146,22.48,3282.08,0.24,4,UK,iHerb,1,1,4,2,1,0.777586642524087
3311,06-11-2023,Ashwagandha,Herbal,167,42.35,7072.45,0.22,3,USA,Amazon,1,1,2,0,2,0.7747881992556361
3312,06-11-2023,Melatonin,Sleep Aid,124,32.57,4038.68,0.1,2,Canada,Amazon,1,1,8,0,0,0.7628744887601078
3313,06-11-2023,Biotin,Vitamin,143,23.74,3394.82,0.14,0,Canada,Amazon,0,0,9,0,0,0.7666132911596797
3314,06-11-2023,Green Tea Extract,Fat Burner,135,19.33,2609.55,0.06,2,Canada,Amazon,1,1,1,0,0,0.763705757483955
3315,06-11-2023,Iron Supplement,Mineral,131,11.15,1460.65,0.09,2,USA,iHerb,1,1,4,2,2,0.7932580558451936
3316,06-11-2023,Electrolyte Powder,Hydration,130,55.47,7211.1,0.03,5,Canada,Amazon,1,1,3,0,0,0.7508955318663246
3317,13-11-2023,Whey Protein,Protein,142,10.25,1455.5,0.1,2,Canada,Amazon,1,1,7,0,0,0.770928175315151
3318,13-11-2023,Vitamin C,Vitamin,144,45.83,6599.52,0.09,2,USA,Walmart,1,1,9,1,2,0.7816226367667145
3319,13-11-2023,Fish Oil,Omega,175,25.31,4429.25,0.12,2,Canada,Walmart,1,1,5,1,0,0.7657458354431669
3320,13-11-2023,Multivitamin,Vitamin,151,43.36,6547.36,0.16,2,UK,Walmart,1,1,9,1,1,0.7715548731274611
3321,13-11-2023,Pre-Workout,Performance,133,27.81,3698.73,0.12,3,USA,iHerb,1,1,6,2,2,0.7881911269464265
3322,13-11-2023,BCAA,Amino Acid,149,31.94,4759.06,0.21,2,Canada,Amazon,1,1,0,0,0,0.756343262068323
3323,13-11-2023,Creatine,Performance,150,33.25,4987.5,0.14,8,Canada,Walmart,1,1,6,1,0,0.7630889069768134
3324,13-11-2023,Zinc,Mineral,155,34.57,5358.35,0.09,3,USA,iHerb,1,1,4,2,2,0.7847199946464244
3325,13-11-2023,Collagen Peptides,Protein,148,44.13,6531.24,0.01,1,UK,Walmart,1,1,7,1,1,0.7714830095568151
3326,13-11-2023,Magnesium,Mineral,145,34.71,5032.95,0.01,2,UK,Walmart,1,1,4,1,1,0.7730928999165896
3327,13-11-2023,Ashwagandha,Herbal,147,34.98,5142.06,0.18,0,USA,Amazon,0,0,2,0,2,0.7780035556051701
3328,13-11-2023,Melatonin,Sleep Aid,160,55.2,8832.0,0.01,1,USA,Amazon,1,1,8,0,2,0.776061096707719
3329,13-11-2023,Biotin,Vitamin,156,30.53,4762.68,0.24,1,USA,Walmart,1,1,9,1,2,0.7857888001709441
3330,13-11-2023,Green Tea Extract,Fat Burner,158,35.03,5534.74,0.24,0,USA,Walmart,0,0,1,1,2,0.7789003656829258
3331,13-11-2023,Iron Supplement,Mineral,168,22.95,3855.6,0.23,1,Canada,Walmart,1,1,4,1,0,0.7648109583839277
3332,13-11-2023,Electrolyte Powder,Hydration,162,52.55,8513.1,0.16,0,Canada,Walmart,0,0,3,1,0,0.7530148556765288
3333,20-11-2023,Whey Protein,Protein,155,30.6,4743.0,0.04,0,USA,iHerb,0,0,7,2,2,0.7886043684293128
3334,20-11-2023,Vitamin C,Vitamin,139,34.08,4737.12,0.13,1,USA,Amazon,1,1,9,0,2,0.7834342271645499
3335,20-11-2023,Fish Oil,Omega,157,27.9,4380.3,0.22,2,UK,Amazon,1,1,5,0,1,0.7719563632784727
3336,20-11-2023,Multivitamin,Vitamin,158,10.03,1584.74,0.22,3,UK,Amazon,1,1,9,0,1,0.7813971241146288
3337,20-11-2023,Pre-Workout,Performance,133,43.07,5728.31,0.16,3,UK,iHerb,1,1,6,2,1,0.7718835841910553
3338,20-11-2023,BCAA,Amino Acid,135,14.86,2006.1,0.1,0,UK,Walmart,0,0,0,1,1,0.7770699388853027
3339,20-11-2023,Creatine,Performance,168,52.49,8818.32,0.01,1,USA,Amazon,1,1,6,0,2,0.7757628481152912
3340,20-11-2023,Zinc,Mineral,141,50.14,7069.74,0.1,0,Canada,Amazon,0,0,4,0,0,0.7530089830608401
3341,20-11-2023,Collagen Peptides,Protein,126,48.0,6048.0,0.11,2,Canada,Walmart,1,1,7,1,0,0.7582296506727775
3342,20-11-2023,Magnesium,Mineral,157,17.14,2690.98,0.19,2,UK,Walmart,1,1,4,1,1,0.7779262525577666
3343,20-11-2023,Ashwagandha,Herbal,146,10.6,1547.6,0.07,0,UK,iHerb,0,0,2,2,1,0.782474251459216
3344,20-11-2023,Melatonin,Sleep Aid,140,16.07,2249.8,0.03,3,Canada,Amazon,1,1,8,0,0,0.7700875680047089
3345,20-11-2023,Biotin,Vitamin,153,27.29,4175.37,0.17,0,UK,Amazon,0,0,9,0,1,0.7753905398688951
3346,20-11-2023,Green Tea Extract,Fat Burner,154,10.1,1555.4,0.23,2,Canada,Walmart,1,1,1,1,0,0.7677955440294402
3347,20-11-2023,Iron Supplement,Mineral,172,26.39,4539.08,0.1,2,UK,Walmart,1,1,4,1,1,0.7753414855443578
3348,20-11-2023,Electrolyte Powder,Hydration,152,11.27,1713.04,0.18,1,USA,Amazon,1,1,3,0,2,0.7874829888200948
3349,27-11-2023,Whey Protein,Protein,137,35.25,4829.25,0.03,0,Canada,Amazon,0,0,7,0,0,0.761873125588721
3350,27-11-2023,Vitamin C,Vitamin,147,25.88,3804.36,0.04,0,UK,Amazon,0,0,9,0,1,0.777270415170032
3351,27-11-2023,Fish Oil,Omega,156,15.89,2478.84,0.23,2,UK,Walmart,1,1,5,1,1,0.7786478110664529
3352,27-11-2023,Multivitamin,Vitamin,148,19.41,2872.68,0.02,0,USA,iHerb,0,0,9,2,2,0.7941100396877269
3353,27-11-2023,Pre-Workout,Performance,147,18.34,2695.98,0.11,1,UK,Amazon,1,1,6,0,1,0.7774210732555218
3354,27-11-2023,BCAA,Amino Acid,149,42.22,6290.78,0.23,0,Canada,Walmart,0,0,0,1,0,0.754310829506309
3355,27-11-2023,Creatine,Performance,131,35.32,4626.92,0.19,0,USA,Amazon,0,0,6,0,2,0.7804053859038639
3356,27-11-2023,Zinc,Mineral,155,54.76,8487.8,0.2,2,UK,iHerb,1,1,4,2,1,0.765548763888912
3357,27-11-2023,Collagen Peptides,Protein,135,38.86,5246.1,0.07,2,Canada,iHerb,1,1,7,2,0,0.7646063228592266
3358,27-11-2023,Magnesium,Mineral,154,42.8,6591.2,0.23,0,USA,iHerb,0,0,4,2,2,0.7802339321478995
3359,27-11-2023,Ashwagandha,Herbal,153,32.98,5045.94,0.07,1,USA,iHerb,1,1,2,2,2,0.7842165463499531
3360,27-11-2023,Melatonin,Sleep Aid,154,29.19,4495.26,0.13,1,UK,Amazon,1,1,8,0,1,0.7744128513842461
3361,27-11-2023,Biotin,Vitamin,145,23.8,3451.0,0.05,1,Canada,iHerb,1,1,9,2,0,0.772050155266292
3362,27-11-2023,Green Tea Extract,Fat Burner,164,11.64,1908.96,0.06,5,Canada,Amazon,1,1,1,0,0,0.766731380901525
3363,27-11-2023,Iron Supplement,Mineral,163,56.46,9202.98,0.11,5,UK,iHerb,1,1,4,2,1,0.7658419694050888
3364,27-11-2023,Electrolyte Powder,Hydration,142,41.9,5949.8,0.09,2,UK,iHerb,1,1,3,2,1,0.7710467906993071
3365,04-12-2023,Whey Protein,Protein,143,23.79,3401.97,0.01,3,Canada,iHerb,1,1,7,2,0,0.7711253717197918
3366,04-12-2023,Vitamin C,Vitamin,158,37.95,5996.1,0.03,0,USA,iHerb,0,0,9,2,2,0.7872925801112114
3367,04-12-2023,Fish Oil,Omega,142,18.65,2648.3,0.23,1,USA,iHerb,1,1,5,2,2,0.7898038925135679
3368,04-12-2023,Multivitamin,Vitamin,158,23.45,3705.1,0.24,1,UK,Amazon,1,1,9,0,1,0.7761286025907993
3369,04-12-2023,Pre-Workout,Performance,142,16.45,2335.9,0.06,2,USA,iHerb,1,1,6,2,2,0.7929017858999106
3370,04-12-2023,BCAA,Amino Acid,148,16.12,2385.76,0.2,2,Canada,Amazon,1,1,0,0,0,0.762778964297792
3371,04-12-2023,Creatine,Performance,127,46.86,5951.22,0.23,0,Canada,Amazon,0,0,6,0,0,0.7543262028021368
3372,04-12-2023,Zinc,Mineral,148,28.56,4226.88,0.13,0,UK,Walmart,0,0,4,1,1,0.7742005885737057
3373,04-12-2023,Collagen Peptides,Protein,158,51.45,8129.1,0.07,3,USA,Walmart,1,1,7,1,2,0.7784023088630783
3374,04-12-2023,Magnesium,Mineral,161,38.69,6229.09,0.05,2,USA,Amazon,1,1,4,0,2,0.7792555594344202
3375,04-12-2023,Ashwagandha,Herbal,151,44.18,6671.18,0.24,0,USA,Walmart,0,0,2,1,2,0.7760955631795116
3376,04-12-2023,Melatonin,Sleep Aid,144,18.51,2665.44,0.01,1,USA,Amazon,1,1,8,0,2,0.7897151168309438
3377,04-12-2023,Biotin,Vitamin,166,31.45,5220.7,0.19,4,Canada,Walmart,1,1,9,1,0,0.7653306870933785
3378,04-12-2023,Green Tea Extract,Fat Burner,178,47.3,8419.4,0.16,1,USA,Walmart,1,1,1,1,2,0.7750693653486201
3379,04-12-2023,Iron Supplement,Mineral,150,53.58,8037.0,0.09,2,UK,Amazon,1,1,4,0,1,0.7626141024349538
3380,04-12-2023,Electrolyte Powder,Hydration,136,59.6,8105.6,0.19,4,USA,Amazon,1,1,3,0,2,0.7691258400625902
3381,11-12-2023,Whey Protein,Protein,142,35.15,4991.3,0.12,0,UK,Walmart,0,0,7,1,1,0.7737874981305628
3382,11-12-2023,Vitamin C,Vitamin,159,19.32,3071.88,0.08,2,USA,Walmart,1,1,9,1,2,0.7914684413482008
3383,11-12-2023,Fish Oil,Omega,158,36.28,5732.24,0.03,3,USA,Walmart,1,1,5,1,2,0.7831864553873108
3384,11-12-2023,Multivitamin,Vitamin,172,10.88,1871.36,0.13,2,Canada,Amazon,1,1,9,0,0,0.7717192115975401
3385,11-12-2023,Pre-Workout,Performance,165,57.66,9513.9,0.15,3,USA,iHerb,1,1,6,2,2,0.7767626059995392
3386,11-12-2023,BCAA,Amino Acid,147,33.16,4874.52,0.04,1,UK,Amazon,1,1,0,0,1,0.7684288281510558
3387,11-12-2023,Creatine,Performance,165,17.54,2894.1,0.03,1,UK,Walmart,1,1,6,1,1,0.7807291461698663
3388,11-12-2023,Zinc,Mineral,167,47.59,7947.53,0.16,3,USA,Amazon,1,1,4,0,2,0.7747439052581939
3389,11-12-2023,Collagen Peptides,Protein,120,29.83,3579.6,0.11,3,USA,Amazon,1,1,7,0,2,0.7839170066183494
3390,11-12-2023,Magnesium,Mineral,152,30.39,4619.28,0.1,4,Canada,Amazon,1,1,4,0,0,0.7609650546991598
3391,11-12-2023,Ashwagandha,Herbal,153,45.66,6985.98,0.19,2,UK,Walmart,1,1,2,1,1,0.7655788970466079
3392,11-12-2023,Melatonin,Sleep Aid,140,46.61,6525.4,0.19,5,UK,Walmart,1,1,8,1,1,0.7693036435565529
3393,11-12-2023,Biotin,Vitamin,162,57.57,9326.34,0.04,1,Canada,Amazon,1,1,9,0,0,0.7542020792435679
3394,11-12-2023,Green Tea Extract,Fat Burner,153,51.97,7951.41,0.19,2,Canada,Amazon,1,1,1,0,0,0.7491125557334712
3395,11-12-2023,Iron Supplement,Mineral,159,25.65,4078.35,0.04,3,Canada,iHerb,1,1,4,2,0,0.7680516168321457
3396,11-12-2023,Electrolyte Powder,Hydration,153,37.27,5702.31,0.05,1,UK,Amazon,1,1,3,0,1,0.7687630530422536
3397,18-12-2023,Whey Protein,Protein,146,10.28,1500.88,0.25,4,UK,iHerb,1,1,7,2,1,0.7840211536406189
3398,18-12-2023,Vitamin C,Vitamin,184,11.31,2081.04,0.06,4,Canada,iHerb,1,1,9,2,0,0.7767249238076237
3399,18-12-2023,Fish Oil,Omega,128,14.4,1843.2,0.21,1,USA,Amazon,1,1,5,0,2,0.7873172211611947
