Order_id,Date,Product,Category,Units_Sold,Price,Revenue,Discount,Units_Returned,Location,Platform,Return_flag
3881,15-07-2024,Pre-Workout,Performance,165,57.58,9500.7,0.01,5,UK,iHerb,1
3882,15-07-2024,BCAA,Amino Acid,165,46.75,7713.75,0.02,0,UK,iHerb,0
3883,15-07-2024,Creatine,Performance,131,37.37,4895.47,0.05,3,UK,Amazon,1
3884,15-07-2024,Zinc,Mineral,148,42.64,6310.72,0.08,1,Canada,Walmart,1
3885,15-07-2024,Collagen Peptides,Protein,144,39.31,5660.64,0.06,2,UK,iHerb,1
3886,15-07-2024,Magnesium,Mineral,124,31.96,3963.04,0.18,3,Canada,iHerb,1
3887,15-07-2024,Ashwagandha,Herbal,159,17.55,2790.45,0.2,1,UK,Walmart,1
3888,15-07-2024,Melatonin,Sleep Aid,128,24.59,3147.52,0.01,3,Canada,Amazon,1
3889,15-07-2024,Biotin,Vitamin,149,45.82,6827.18,0.22,0,USA,iHerb,0
3890,15-07-2024,Green Tea Extract,Fat Burner,157,20.5,3218.5,0.12,0,UK,Amazon,0
3891,15-07-2024,Iron Supplement,Mineral,159,15.41,2450.19,0.2,2,Canada,Amazon,1
3892,15-07-2024,Electrolyte Powder,Hydration,144,10,1440,0.23,1,Canada,iHerb,1
3893,22-07-2024,Whey Protein,Protein,154,38.07,5862.78,0.21,2,USA,iHerb,1
3894,22-07-2024,Vitamin C,Vitamin,169,18.56,3136.64,0.23,2,Canada,Walmart,1
3895,22-07-2024,Fish Oil,Omega,128,21.95,2809.6,0.16,2,UK,iHerb,1
3896,22-07-2024,Multivitamin,Vitamin,157,40.39,6341.23,0.24,5,Canada,iHerb,1
3897,22-07-2024,Pre-Workout,Performance,155,20.02,3103.1,0.06,4,UK,Amazon,1
3898,22-07-2024,BCAA,Amino Acid,134,31.03,4158.02,0.15,1,Canada,Amazon,1
3899,22-07-2024,Creatine,Performance,142,55.75,7916.5,0.1,1,Canada,Amazon,1
3900,22-07-2024,Zinc,Mineral,157,29.11,4570.27,0.1,1,Canada,Amazon,1
3901,22-07-2024,Collagen Peptides,Protein,140,44.32,6204.8,0.19,2,Canada,Amazon,1
3902,22-07-2024,Magnesium,Mineral,145,10.33,1497.85,0.12,2,UK,iHerb,1
3903,22-07-2024,Ashwagandha,Herbal,155,42.23,6545.65,0.23,2,Canada,Walmart,1
3904,22-07-2024,Melatonin,Sleep Aid,158,11.87,1875.46,0.09,2,UK,iHerb,1
3905,22-07-2024,Biotin,Vitamin,162,58,9396,0.07,2,UK,Amazon,1
3906,22-07-2024,Green Tea Extract,Fat Burner,147,50.13,7369.11,0.07,0,USA,iHerb,0
3907,22-07-2024,Iron Supplement,Mineral,151,49.86,7528.86,0.24,0,USA,iHerb,0
3908,22-07-2024,Electrolyte Powder,Hydration,153,59.29,9071.37,0.24,2,USA,Amazon,1
3909,29-07-2024,Whey Protein,Protein,151,29.21,4410.71,0.15,2,Canada,iHerb,1
3910,29-07-2024,Vitamin C,Vitamin,155,31.46,4876.3,0.18,0,Canada,iHerb,0
3911,29-07-2024,Fish Oil,Omega,136,54.54,7417.44,0.02,2,UK,Walmart,1
3912,29-07-2024,Multivitamin,Vitamin,140,55.8,7812,0.15,0,Canada,Amazon,0
3913,29-07-2024,Pre-Workout,Performance,142,31.36,4453.12,0.15,1,Canada,Amazon,1
3914,29-07-2024,BCAA,Amino Acid,146,44.31,6469.26,0.18,1,USA,Walmart,1
3915,29-07-2024,Creatine,Performance,161,56.03,9020.83,0.04,1,Canada,iHerb,1
3916,29-07-2024,Zinc,Mineral,165,10.17,1678.05,0.22,1,Canada,Walmart,1
3917,29-07-2024,Collagen Peptides,Protein,147,52.41,7704.27,0.08,3,UK,iHerb,1
3918,29-07-2024,Magnesium,Mineral,154,26.28,4047.12,0.06,2,UK,Walmart,1
3919,29-07-2024,Ashwagandha,Herbal,148,34.58,5117.84,0.13,1,Canada,Walmart,1
3920,29-07-2024,Melatonin,Sleep Aid,161,23.47,3778.67,0.22,2,Canada,Walmart,1
3921,29-07-2024,Biotin,Vitamin,153,45.94,7028.82,0.08,0,USA,Amazon,0
3922,29-07-2024,Green Tea Extract,Fat Burner,162,46.09,7466.58,0.02,1,Canada,Walmart,1
3923,29-07-2024,Iron Supplement,Mineral,126,42.66,5375.16,0.04,1,USA,Walmart,1
3924,29-07-2024,Electrolyte Powder,Hydration,173,50.13,8672.49,0.23,5,UK,Amazon,1
3925,05-08-2024,Whey Protein,Protein,168,58.13,9765.84,0.2,3,UK,Walmart,1
3926,05-08-2024,Vitamin C,Vitamin,161,14.08,2266.88,0.06,4,Canada,Walmart,1
3927,05-08-2024,Fish Oil,Omega,150,52,7800,0.02,1,Canada,Amazon,1
3928,05-08-2024,Multivitamin,Vitamin,145,25.38,3680.1,0.05,0,Canada,Walmart,0
3929,05-08-2024,Pre-Workout,Performance,155,35.44,5493.2,0.07,0,Canada,Amazon,0
3930,05-08-2024,BCAA,Amino Acid,144,40.07,5770.08,0.19,1,UK,Amazon,1
3931,05-08-2024,Creatine,Performance,155,58.03,8994.65,0.04,6,Canada,iHerb,1
3932,05-08-2024,Zinc,Mineral,146,38.62,5638.52,0.12,2,UK,iHerb,1
3933,05-08-2024,Collagen Peptides,Protein,146,34.44,5028.24,0.13,0,USA,iHerb,0
3934,05-08-2024,Magnesium,Mineral,174,30.46,5300.04,0.04,2,Canada,Walmart,1
3935,05-08-2024,Ashwagandha,Herbal,143,21.23,3035.89,0.01,2,Canada,Amazon,1
3936,05-08-2024,Melatonin,Sleep Aid,155,12.37,1917.35,0.22,0,UK,iHerb,0
3937,05-08-2024,Biotin,Vitamin,173,27.02,4674.46,0.19,3,USA,iHerb,1
3938,05-08-2024,Green Tea Extract,Fat Burner,145,31.66,4590.7,0.23,2,USA,iHerb,1
3939,05-08-2024,Iron Supplement,Mineral,140,21.52,3012.8,0.07,0,Canada,iHerb,0
3940,05-08-2024,Electrolyte Powder,Hydration,156,29.37,4581.72,0.16,1,UK,Amazon,1
3941,12-08-2024,Whey Protein,Protein,126,16.3,2053.8,0.21,2,UK,Walmart,1
3942,12-08-2024,Vitamin C,Vitamin,126,23.93,3015.18,0.14,1,Canada,iHerb,1
3943,12-08-2024,Fish Oil,Omega,149,16.89,2516.61,0.19,3,UK,Amazon,1
3944,12-08-2024,Multivitamin,Vitamin,176,47,8272,0.18,4,UK,iHerb,1
3945,12-08-2024,Pre-Workout,Performance,141,12.73,1794.93,0.16,1,Canada,Walmart,1
3946,12-08-2024,BCAA,Amino Acid,160,28.24,4518.4,0.13,0,UK,Walmart,0
3947,12-08-2024,Creatine,Performance,147,19.16,2816.52,0.22,0,Canada,Walmart,0
3948,12-08-2024,Zinc,Mineral,155,55.6,8618,0.2,0,UK,Amazon,0
3949,12-08-2024,Collagen Peptides,Protein,163,56.12,9147.56,0.18,3,USA,Amazon,1
3950,12-08-2024,Magnesium,Mineral,130,51.06,6637.8,0.22,0,UK,iHerb,0
3951,12-08-2024,Ashwagandha,Herbal,175,40.73,7127.75,0.17,0,UK,Walmart,0
3952,12-08-2024,Melatonin,Sleep Aid,146,48.13,7026.98,0.21,2,USA,iHerb,1
3953,12-08-2024,Biotin,Vitamin,136,45.04,6125.44,0.14,2,USA,Amazon,1
3954,12-08-2024,Green Tea Extract,Fat Burner,162,16.23,2629.26,0.23,2,UK,Walmart,1
3955,12-08-2024,Iron Supplement,Mineral,154,56.58,8713.32,0.14,1,Canada,iHerb,1
3956,12-08-2024,Electrolyte Powder,Hydration,147,30.79,4526.13,0.22,1,USA,iHerb,1
3957,19-08-2024,Whey Protein,Protein,163,51.22,8348.86,0.18,3,UK,iHerb,1
3958,19-08-2024,Vitamin C,Vitamin,146,52.12,7609.52,0.12,0,USA,Walmart,0
3959,19-08-2024,Fish Oil,Omega,133,47.55,6324.15,0.18,0,USA,Amazon,0
3960,19-08-2024,Multivitamin,Vitamin,164,49.65,8142.6,0.12,2,USA,Walmart,1
3961,19-08-2024,Pre-Workout,Performance,146,52.07,7602.22,0.01,4,USA,iHerb,1
3962,19-08-2024,BCAA,Amino Acid,155,41.4,6417,0.03,1,USA,Amazon,1
3963,19-08-2024,Creatine,Performance,158,42.62,6733.96,0.05,1,USA,Amazon,1
3964,19-08-2024,Zinc,Mineral,155,38.25,5928.75,0.15,1,USA,iHerb,1
3965,19-08-2024,Collagen Peptides,Protein,163,30.66,4997.58,0.19,5,Canada,Amazon,1
3966,19-08-2024,Magnesium,Mineral,136,53.92,7333.12,0.09,1,Canada,iHerb,1
3967,19-08-2024,Ashwagandha,Herbal,149,23.04,3432.96,0.01,0,USA,iHerb,0
3968,19-08-2024,Melatonin,Sleep Aid,148,48.23,7138.04,0.03,3,Canada,Walmart,1
3969,19-08-2024,Biotin,Vitamin,168,46.98,7892.64,0.03,1,Canada,iHerb,1
3970,19-08-2024,Green Tea Extract,Fat Burner,144,48.97,7051.68,0.23,2,Canada,Amazon,1
3971,19-08-2024,Iron Supplement,Mineral,156,40.27,6282.12,0.02,3,Canada,Walmart,1
3972,19-08-2024,Electrolyte Powder,Hydration,151,56,8456,0.12,3,UK,iHerb,1
3973,26-08-2024,Whey Protein,Protein,165,13.07,2156.55,0.06,3,USA,Amazon,1
3974,26-08-2024,Vitamin C,Vitamin,168,32,5376,0.04,4,UK,iHerb,1
3975,26-08-2024,Fish Oil,Omega,139,43.04,5982.56,0.06,3,USA,Amazon,1
3976,26-08-2024,Multivitamin,Vitamin,150,18.17,2725.5,0.12,1,USA,Amazon,1
3977,26-08-2024,Pre-Workout,Performance,168,58.81,9880.08,0.16,0,USA,Walmart,0
3978,26-08-2024,BCAA,Amino Acid,121,21.74,2630.54,0.08,0,Canada,Walmart,0
3979,26-08-2024,Creatine,Performance,155,13.9,2154.5,0.13,2,USA,Amazon,1
3980,26-08-2024,Zinc,Mineral,129,38.92,5020.68,0.24,0,UK,Amazon,0
3981,26-08-2024,Collagen Peptides,Protein,152,11.18,1699.36,0.23,2,UK,Amazon,1
3982,26-08-2024,Magnesium,Mineral,130,12.54,1630.2,0.15,1,UK,Amazon,1
3983,26-08-2024,Ashwagandha,Herbal,150,36.59,5488.5,0.13,0,USA,iHerb,0
3984,26-08-2024,Melatonin,Sleep Aid,142,55.01,7811.42,0.18,5,UK,iHerb,1
3985,26-08-2024,Biotin,Vitamin,143,40.15,5741.45,0.11,0,Canada,Amazon,0
3986,26-08-2024,Green Tea Extract,Fat Burner,140,44.81,6273.4,0.24,2,USA,iHerb,1
3987,26-08-2024,Iron Supplement,Mineral,142,29.22,4149.24,0.21,2,UK,Walmart,1
3988,26-08-2024,Electrolyte Powder,Hydration,153,56.9,8705.7,0.16,4,USA,Amazon,1
3989,02-09-2024,Whey Protein,Protein,153,50.66,7750.98,0.08,4,UK,Walmart,1
3990,02-09-2024,Vitamin C,Vitamin,185,42.41,7845.85,0.14,3,USA,Amazon,1
3991,02-09-2024,Fish Oil,Omega,166,50.8,8432.8,0.08,1,UK,Amazon,1
3992,02-09-2024,Multivitamin,Vitamin,147,19.36,2845.92,0.17,1,USA,Amazon,1
3993,02-09-2024,Pre-Workout,Performance,161,43.4,6987.4,0.16,4,Canada,Amazon,1
3994,02-09-2024,BCAA,Amino Acid,158,55.23,8726.34,0.17,1,USA,iHerb,1
3995,02-09-2024,Creatine,Performance,166,31.22,5182.52,0.18,3,USA,Amazon,1
3996,02-09-2024,Zinc,Mineral,144,15.48,2229.12,0.06,3,UK,Amazon,1
3997,02-09-2024,Collagen Peptides,Protein,145,43.3,6278.5,0.2,0,USA,iHerb,0
3998,02-09-2024,Magnesium,Mineral,143,28.24,4038.32,0.25,3,UK,iHerb,1
3999,02-09-2024,Ashwagandha,Herbal,149,27.38,4079.62,0.2,0,UK,Amazon,0
4000,02-09-2024,Melatonin,Sleep Aid,160,15.37,2459.2,0.07,1,UK,iHerb,1
4001,02-09-2024,Biotin,Vitamin,159,42.98,6833.82,0.18,2,Canada,Amazon,1
4002,02-09-2024,Green Tea Extract,Fat Burner,160,39.36,6297.6,0.24,2,USA,iHerb,1
4003,02-09-2024,Iron Supplement,Mineral,154,26.66,4105.64,0.18,3,Canada,iHerb,1
4004,02-09-2024,Electrolyte Powder,Hydration,139,52.62,7314.18,0.21,3,UK,Amazon,1
4005,09-09-2024,Whey Protein,Protein,175,42.82,7493.5,0.1,1,USA,Amazon,1
4006,09-09-2024,Vitamin C,Vitamin,148,35.07,5190.36,0.2,2,UK,iHerb,1
4007,09-09-2024,Fish Oil,Omega,148,50.92,7536.16,0.14,3,Canada,Amazon,1
4008,09-09-2024,Multivitamin,Vitamin,158,47.73,7541.34,0.01,0,USA,iHerb,0
4009,09-09-2024,Pre-Workout,Performance,129,21.77,2808.33,0.25,1,USA,iHerb,1
4010,09-09-2024,BCAA,Amino Acid,156,26.09,4070.04,0.08,2,USA,Walmart,1
4011,09-09-2024,Creatine,Performance,149,39.6,5900.4,0.19,0,UK,Walmart,0
4012,09-09-2024,Zinc,Mineral,161,43.45,6995.45,0.08,1,USA,iHerb,1
4013,09-09-2024,Collagen Peptides,Protein,150,35.37,5305.5,0.01,3,UK,iHerb,1
4014,09-09-2024,Magnesium,Mineral,163,40.49,6599.87,0.14,6,USA,Amazon,1
4015,09-09-2024,Ashwagandha,Herbal,142,39.07,5547.94,0.24,2,USA,Walmart,1
4016,09-09-2024,Melatonin,Sleep Aid,138,45.56,6287.28,0.19,0,UK,iHerb,0
4017,09-09-2024,Biotin,Vitamin,150,53.75,8062.5,0.04,2,USA,iHerb,1
4018,09-09-2024,Green Tea Extract,Fat Burner,141,57.03,8041.23,0.06,0,UK,Walmart,0
4019,09-09-2024,Iron Supplement,Mineral,127,42.09,5345.43,0.08,2,USA,iHerb,1
4020,09-09-2024,Electrolyte Powder,Hydration,174,29.96,5213.04,0.19,0,Canada,iHerb,0
4021,16-09-2024,Whey Protein,Protein,143,32.74,4681.82,0.14,0,UK,iHerb,0
4022,16-09-2024,Vitamin C,Vitamin,139,31.74,4411.86,0.01,1,USA,Amazon,1
4023,16-09-2024,Fish Oil,Omega,151,46.62,7039.62,0.02,0,USA,iHerb,0
4024,16-09-2024,Multivitamin,Vitamin,143,32.84,4696.12,0.25,1,UK,Walmart,1
4025,16-09-2024,Pre-Workout,Performance,159,52.5,8347.5,0.05,2,UK,iHerb,1
4026,16-09-2024,BCAA,Amino Acid,167,27.34,4565.78,0.24,3,Canada,iHerb,1
4027,16-09-2024,Creatine,Performance,142,30.22,4291.24,0.12,1,USA,Amazon,1
4028,16-09-2024,Zinc,Mineral,142,48.93,6948.06,0.22,0,UK,Walmart,0
4029,16-09-2024,Collagen Peptides,Protein,163,31.37,5113.31,0.23,1,UK,Amazon,1
4030,16-09-2024,Magnesium,Mineral,138,33.65,4643.7,0.19,6,USA,Walmart,1
4031,16-09-2024,Ashwagandha,Herbal,159,13.81,2195.79,0.23,1,UK,Walmart,1
4032,16-09-2024,Melatonin,Sleep Aid,171,45.76,7824.96,0.18,6,Canada,iHerb,1
4033,16-09-2024,Biotin,Vitamin,160,37.86,6057.6,0.09,0,Canada,Amazon,0
4034,16-09-2024,Green Tea Extract,Fat Burner,140,37.44,5241.6,0.23,3,Canada,Walmart,1
4035,16-09-2024,Iron Supplement,Mineral,124,22.26,2760.24,0.06,0,USA,Walmart,0
4036,16-09-2024,Electrolyte Powder,Hydration,146,38.91,5680.86,0.14,1,UK,iHerb,1
4037,23-09-2024,Whey Protein,Protein,158,27.31,4314.98,0.02,1,Canada,iHerb,1
4038,23-09-2024,Vitamin C,Vitamin,134,17.8,2385.2,0.12,0,USA,Amazon,0
4039,23-09-2024,Fish Oil,Omega,159,37.74,6000.66,0.04,0,UK,Amazon,0
4040,23-09-2024,Multivitamin,Vitamin,166,14.95,2481.7,0.17,2,USA,Walmart,1
4041,23-09-2024,Pre-Workout,Performance,149,54.35,8098.15,0.06,1,Canada,Walmart,1
4042,23-09-2024,BCAA,Amino Acid,144,55.82,8038.08,0.21,2,USA,iHerb,1
4043,23-09-2024,Creatine,Performance,167,57.29,9567.43,0.13,0,Canada,Walmart,0
4044,23-09-2024,Zinc,Mineral,148,30.02,4442.96,0.23,1,UK,Amazon,1
4045,23-09-2024,Collagen Peptides,Protein,150,48.05,7207.5,0.18,1,Canada,iHerb,1
4046,23-09-2024,Magnesium,Mineral,132,16.55,2184.6,0.07,0,Canada,Amazon,0
4047,23-09-2024,Ashwagandha,Herbal,161,30.7,4942.7,0.08,3,UK,iHerb,1
4048,23-09-2024,Melatonin,Sleep Aid,169,10.45,1766.05,0.2,1,USA,iHerb,1
4049,23-09-2024,Biotin,Vitamin,151,55.73,8415.23,0.14,1,USA,Amazon,1
4050,23-09-2024,Green Tea Extract,Fat Burner,142,49.83,7075.86,0.11,0,Canada,Walmart,0
4051,23-09-2024,Iron Supplement,Mineral,131,33.25,4355.75,0.16,1,UK,Amazon,1
4052,23-09-2024,Electrolyte Powder,Hydration,135,55.34,7470.9,0.04,2,Canada,iHerb,1
4053,30-09-2024,Whey Protein,Protein,153,17.53,2682.09,0.24,2,Canada,iHerb,1
4054,30-09-2024,Vitamin C,Vitamin,164,46.97,7703.08,0.2,1,UK,Walmart,1
4055,30-09-2024,Fish Oil,Omega,146,14.67,2141.82,0.18,0,USA,iHerb,0
4056,30-09-2024,Multivitamin,Vitamin,138,14.92,2058.96,0.24,3,Canada,Amazon,1
4057,30-09-2024,Pre-Workout,Performance,154,54.38,8374.52,0.06,3,UK,Amazon,1
4058,30-09-2024,BCAA,Amino Acid,138,37.91,5231.58,0.18,0,UK,iHerb,0
4059,30-09-2024,Creatine,Performance,142,27.87,3957.54,0.19,2,Canada,iHerb,1
4060,30-09-2024,Zinc,Mineral,140,41.45,5803,0.11,0,Canada,Amazon,0
4061,30-09-2024,Collagen Peptides,Protein,144,15.41,2219.04,0.14,2,USA,iHerb,1
4062,30-09-2024,Magnesium,Mineral,153,16.38,2506.14,0.11,2,UK,Walmart,1
4063,30-09-2024,Ashwagandha,Herbal,156,46.45,7246.2,0.16,0,Canada,Walmart,0
4064,30-09-2024,Melatonin,Sleep Aid,157,59.67,9368.19,0.17,2,UK,iHerb,1
4065,30-09-2024,Biotin,Vitamin,150,59.84,8976,0.19,2,UK,iHerb,1
4066,30-09-2024,Green Tea Extract,Fat Burner,129,45.43,5860.47,0.19,0,USA,Amazon,0
4067,30-09-2024,Iron Supplement,Mineral,155,48.01,7441.55,0.06,2,USA,iHerb,1
4068,30-09-2024,Electrolyte Powder,Hydration,142,41.67,5917.14,0.03,2,USA,iHerb,1
4069,07-10-2024,Whey Protein,Protein,140,27.68,3875.2,0.23,2,Canada,Amazon,1
4070,07-10-2024,Vitamin C,Vitamin,128,26.87,3439.36,0.2,1,USA,iHerb,1
4071,07-10-2024,Fish Oil,Omega,157,58.78,9228.46,0.23,1,USA,iHerb,1
4072,07-10-2024,Multivitamin,Vitamin,158,54.94,8680.52,0.02,1,USA,iHerb,1
4073,07-10-2024,Pre-Workout,Performance,143,18.46,2639.78,0.12,2,UK,Amazon,1
4074,07-10-2024,BCAA,Amino Acid,150,13.32,1998,0.22,4,UK,Walmart,1
4075,07-10-2024,Creatine,Performance,154,16.57,2551.78,0.2,0,Canada,Amazon,0
4076,07-10-2024,Zinc,Mineral,147,39.28,5774.16,0.08,2,UK,iHerb,1
4077,07-10-2024,Collagen Peptides,Protein,145,41.69,6045.05,0.05,1,UK,Walmart,1
4078,07-10-2024,Magnesium,Mineral,164,36.79,6033.56,0.16,1,USA,Amazon,1
4079,07-10-2024,Ashwagandha,Herbal,142,20.74,2945.08,0.07,0,Canada,Amazon,0
4080,07-10-2024,Melatonin,Sleep Aid,143,58.09,8306.87,0.15,2,Canada,Amazon,1
4081,07-10-2024,Biotin,Vitamin,121,50.73,6138.33,0.16,0,UK,Walmart,0
4082,07-10-2024,Green Tea Extract,Fat Burner,147,52.18,7670.46,0.02,2,USA,iHerb,1
4083,07-10-2024,Iron Supplement,Mineral,162,45.48,7367.76,0.19,2,USA,Walmart,1
4084,07-10-2024,Electrolyte Powder,Hydration,131,49.82,6526.42,0.06,0,UK,Walmart,0
4085,14-10-2024,Whey Protein,Protein,146,16.33,2384.18,0.17,0,UK,iHerb,0
4086,14-10-2024,Vitamin C,Vitamin,132,14.18,1871.76,0.21,3,UK,Walmart,1
4087,14-10-2024,Fish Oil,Omega,160,36.16,5785.6,0.05,1,USA,iHerb,1
4088,14-10-2024,Multivitamin,Vitamin,150,14.73,2209.5,0.07,3,Canada,iHerb,1
4089,14-10-2024,Pre-Workout,Performance,147,59.57,8756.79,0.13,1,Canada,Walmart,1
4090,14-10-2024,BCAA,Amino Acid,161,22.6,3638.6,0.2,1,UK,Walmart,1
4091,14-10-2024,Creatine,Performance,138,46.64,6436.32,0.03,1,Canada,iHerb,1
4092,14-10-2024,Zinc,Mineral,139,48.17,6695.63,0.18,2,USA,Amazon,1
4093,14-10-2024,Collagen Peptides,Protein,139,17.32,2407.48,0.1,0,Canada,Walmart,0
4094,14-10-2024,Magnesium,Mineral,159,38.71,6154.89,0.02,3,Canada,iHerb,1
4095,14-10-2024,Ashwagandha,Herbal,185,45.23,8367.55,0.21,2,Canada,Amazon,1
4096,14-10-2024,Melatonin,Sleep Aid,143,35.61,5092.23,0.1,3,Canada,iHerb,1
4097,14-10-2024,Biotin,Vitamin,159,39.28,6245.52,0.17,0,USA,Walmart,0
4098,14-10-2024,Green Tea Extract,Fat Burner,145,38.36,5562.2,0.05,0,USA,iHerb,0
4099,14-10-2024,Iron Supplement,Mineral,151,26.72,4034.72,0.16,0,USA,Amazon,0
4100,14-10-2024,Electrolyte Powder,Hydration,135,13.09,1767.15,0.22,0,USA,Amazon,0
4101,21-10-2024,Whey Protein,Protein,156,29.99,4678.44,0.19,1,USA,Walmart,1
4102,21-10-2024,Vitamin C,Vitamin,158,39.65,6264.7,0.19,2,UK,iHerb,1
4103,21-10-2024,Fish Oil,Omega,154,57.45,8847.3,0.09,2,UK,Walmart,1
4104,21-10-2024,Multivitamin,Vitamin,130,30.6,3978,0.21,1,UK,Walmart,1
4105,21-10-2024,Pre-Workout,Performance,159,33.22,5281.98,0.23,1,USA,iHerb,1
4106,21-10-2024,BCAA,Amino Acid,157,33,5181,0.17,1,UK,iHerb,1
4107,21-10-2024,Creatine,Performance,159,29.79,4736.61,0.16,3,Canada,Amazon,1
4108,21-10-2024,Zinc,Mineral,161,27.95,4499.95,0.03,1,UK,Amazon,1
4109,21-10-2024,Collagen Peptides,Protein,178,36.84,6557.52,0.16,2,Canada,iHerb,1
4110,21-10-2024,Magnesium,Mineral,155,27.97,4335.35,0.04,0,USA,Walmart,0
4111,21-10-2024,Ashwagandha,Herbal,130,41.41,5383.3,0.22,2,USA,iHerb,1
4112,21-10-2024,Melatonin,Sleep Aid,141,19.65,2770.65,0.24,1,Canada,Amazon,1
4113,21-10-2024,Biotin,Vitamin,137,29.76,4077.12,0.22,1,UK,Amazon,1
4114,21-10-2024,Green Tea Extract,Fat Burner,146,54.63,7975.98,0.22,2,Canada,Walmart,1
4115,21-10-2024,Iron Supplement,Mineral,139,58.78,8170.42,0.15,2,Canada,iHerb,1
4116,21-10-2024,Electrolyte Powder,Hydration,148,31.45,4654.6,0.18,3,Canada,iHerb,1
4117,28-10-2024,Whey Protein,Protein,150,27.01,4051.5,0.04,4,UK,Amazon,1
4118,28-10-2024,Vitamin C,Vitamin,143,45.77,6545.11,0.2,3,USA,Walmart,1
4119,28-10-2024,Fish Oil,Omega,154,18.38,2830.52,0.16,2,Canada,iHerb,1
4120,28-10-2024,Multivitamin,Vitamin,141,48.92,6897.72,0.21,1,USA,iHerb,1
4121,28-10-2024,Pre-Workout,Performance,157,46.95,7371.15,0.12,2,USA,Walmart,1
4122,28-10-2024,BCAA,Amino Acid,147,18.9,2778.3,0.02,2,UK,Walmart,1
4123,28-10-2024,Creatine,Performance,164,13.31,2182.84,0.11,2,Canada,Amazon,1
4124,28-10-2024,Zinc,Mineral,136,21.6,2937.6,0.1,0,UK,Amazon,0
4125,28-10-2024,Collagen Peptides,Protein,145,40.55,5879.75,0.02,2,USA,iHerb,1
4126,28-10-2024,Magnesium,Mineral,149,24.47,3646.03,0.18,2,Canada,Amazon,1
4127,28-10-2024,Ashwagandha,Herbal,150,17.29,2593.5,0.06,2,USA,iHerb,1
4128,28-10-2024,Melatonin,Sleep Aid,143,28.7,4104.1,0.16,1,USA,Amazon,1
4129,28-10-2024,Biotin,Vitamin,147,14.71,2162.37,0.06,0,USA,iHerb,0
4130,28-10-2024,Green Tea Extract,Fat Burner,174,12.1,2105.4,0.03,0,USA,Walmart,0
4131,28-10-2024,Iron Supplement,Mineral,153,34.93,5344.29,0.09,3,Canada,Amazon,1
4132,28-10-2024,Electrolyte Powder,Hydration,143,46.06,6586.58,0.11,2,Canada,Amazon,1
4133,04-11-2024,Whey Protein,Protein,156,35.2,5491.2,0.24,2,UK,Amazon,1
4134,04-11-2024,Vitamin C,Vitamin,169,34.16,5773.04,0.23,1,Canada,Walmart,1
4135,04-11-2024,Fish Oil,Omega,186,55.13,10254.18,0.11,0,Canada,Amazon,0
4136,04-11-2024,Multivitamin,Vitamin,167,11.11,1855.37,0.03,2,USA,iHerb,1
4137,04-11-2024,Pre-Workout,Performance,149,47.25,7040.25,0.03,1,UK,iHerb,1
4138,04-11-2024,BCAA,Amino Acid,138,53.66,7405.08,0.13,0,Canada,Amazon,0
4139,04-11-2024,Creatine,Performance,152,16.61,2524.72,0.02,0,Canada,Walmart,0
4140,04-11-2024,Zinc,Mineral,159,37.03,5887.77,0.06,1,Canada,Walmart,1
4141,04-11-2024,Collagen Peptides,Protein,185,55.08,10189.8,0.15,0,Canada,Amazon,0
4142,04-11-2024,Magnesium,Mineral,149,30.93,4608.57,0.22,1,Canada,Walmart,1
4143,04-11-2024,Ashwagandha,Herbal,152,56.03,8516.56,0.12,2,USA,iHerb,1
4144,04-11-2024,Melatonin,Sleep Aid,142,23.98,3405.16,0.08,4,USA,Amazon,1
4145,04-11-2024,Biotin,Vitamin,156,59.4,9266.4,0.04,1,Canada,iHerb,1
4146,04-11-2024,Green Tea Extract,Fat Burner,155,45.85,7106.75,0.02,0,Canada,Walmart,0
4147,04-11-2024,Iron Supplement,Mineral,157,37.77,5929.89,0.07,2,USA,Walmart,1
4148,04-11-2024,Electrolyte Powder,Hydration,147,44.48,6538.56,0.03,0,Canada,Amazon,0
4149,11-11-2024,Whey Protein,Protein,163,41.55,6772.65,0.1,1,USA,Amazon,1
4150,11-11-2024,Vitamin C,Vitamin,157,35.51,5575.07,0.24,4,UK,iHerb,1
4151,11-11-2024,Fish Oil,Omega,147,37.16,5462.52,0.13,0,USA,Amazon,0
4152,11-11-2024,Multivitamin,Vitamin,153,49.01,7498.53,0.2,0,Canada,Amazon,0
4153,11-11-2024,Pre-Workout,Performance,145,25.8,3741,0.14,1,Canada,Walmart,1
4154,11-11-2024,BCAA,Amino Acid,152,24.33,3698.16,0.02,3,Canada,Walmart,1
4155,11-11-2024,Creatine,Performance,158,21.33,3370.14,0.24,3,UK,Amazon,1
4156,11-11-2024,Zinc,Mineral,152,10.72,1629.44,0.01,2,UK,Walmart,1
4157,11-11-2024,Collagen Peptides,Protein,137,17.75,2431.75,0.14,0,UK,Walmart,0
4158,11-11-2024,Magnesium,Mineral,160,14.31,2289.6,0.21,2,Canada,Amazon,1
4159,11-11-2024,Ashwagandha,Herbal,171,56.03,9581.13,0.02,0,Canada,Walmart,0
4160,11-11-2024,Melatonin,Sleep Aid,140,23.21,3249.4,0.18,3,USA,iHerb,1
4161,11-11-2024,Biotin,Vitamin,161,30.08,4842.88,0.1,1,UK,Walmart,1
